ticket_id,ticker,side,filled_notional_brl,filled_quantity,avg_price_brl,fee_brl,status,executed_at,as_of_date,scenario_id,alias,capital_brl,market_state
77fa630d-b6a6-4a8a-9d36-84036a5ed076,B3SA3.SA,buy,1000.0,91.07489070502403,10.979974746704102,1.5,filled,2023-01-02T00:00:00+00:00,2023-01-02,hephaestus_10000,Hephaestus,10000.0,balanced
d7b08c44-da4e-49fd-a033-2ab1202b7353,BTC-USD,buy,2000.0,0.023991070523551136,83364.34999999999,5.0,filled,2023-01-02T00:00:00+00:00,2023-01-02,hephaestus_10000,Hephaestus,10000.0,balanced
a2e55a27-893e-4d2f-b247-8f67a3211ecc,ETH-USD,buy,1000.0,0.16474464579901152,6070.0,2.5,filled,2023-01-02T00:00:00+00:00,2023-01-02,hephaestus_10000,Hephaestus,10000.0,balanced
2ce3f689-421b-48ab-b924-5417e201f7e4,ITUB4.SA,buy,1500.0,86.78496421566643,17.2841,2.25,filled,2023-01-02T00:00:00+00:00,2023-01-02,hephaestus_10000,Hephaestus,10000.0,balanced
35185408-918c-484b-90e3-94724a5a1a17,PETR4.SA,buy,1500.0,105.08617065994116,14.274,2.25,filled,2023-01-02T00:00:00+00:00,2023-01-02,hephaestus_10000,Hephaestus,10000.0,balanced
a90fd580-cc9b-4d82-88dc-94a938d1b51d,PETR4.SA,buy,105.9274832308081,8.138501738744898,13.0156,0.15889122484621215,filled,2023-01-04T00:00:00+00:00,2023-01-04,hephaestus_10000,Hephaestus,10000.0,balanced
15a4d853-ad2e-42a9-a047-ac85da1a37cc,ETH-USD,sell,102.52617854026676,0.01475844486289188,6946.950000000001,0.2563154463506669,filled,2023-01-11T00:00:00+00:00,2023-01-11,hephaestus_10000,Hephaestus,10000.0,balanced
5560433c-992a-4cea-b265-92154513144c,BTC-USD,sell,144.65761930422423,0.001535104112081893,94233.09999999999,0.36164404826056057,filled,2023-01-12T00:00:00+00:00,2023-01-12,hephaestus_10000,Hephaestus,10000.0,balanced
94f85825-03f8-4f76-8748-5a3e1ae58259,BTC-USD,sell,195.05618228215235,0.0018413990817572493,105928.25,0.4876404557053809,filled,2023-01-16T00:00:00+00:00,2023-01-16,hephaestus_10000,Hephaestus,10000.0,balanced
d3545f5e-fd0b-4e8e-bb99-38dbd2ab5596,ETH-USD,sell,119.43780850811959,0.014402938584776738,8292.6,0.29859452127029895,filled,2023-01-20T00:00:00+00:00,2023-01-20,hephaestus_10000,Hephaestus,10000.0,balanced
c253b9ec-6659-4879-9193-38f4bcfffad0,BTC-USD,sell,113.15742789153046,0.00098756507130494,114582.25,0.2828935697288262,filled,2023-01-23T00:00:00+00:00,2023-01-23,hephaestus_10000,Hephaestus,10000.0,balanced
9cb27a0f-fe58-4c3c-8e2b-8092f10cdc89,ITUB4.SA,buy,119.56874681454542,6.621592633188909,18.0574,0.17935312022181812,filled,2023-01-23T00:00:00+00:00,2023-01-23,hephaestus_10000,Hephaestus,10000.0,balanced
5d03b2f7-a75a-4c93-b200-9983410ae1b5,B3SA3.SA,sell,155.35633791128691,13.498910981598934,11.50880527496338,0.23303450686693036,filled,2023-01-24T00:00:00+00:00,2023-01-24,hephaestus_10000,Hephaestus,10000.0,risk_on
923f44d0-291a-4dab-a68c-ac7e72a5f50b,ITUB4.SA,sell,518.9704746124203,29.648848234531744,17.5039,0.7784557119186304,filled,2023-01-24T00:00:00+00:00,2023-01-24,hephaestus_10000,Hephaestus,10000.0,risk_on
cbd0df3e-101a-4dae-a100-773c7a5e38e2,BTC-USD,buy,1126.9467517213843,0.009958487420045644,113164.45,2.817366879303461,filled,2023-01-24T00:00:00+00:00,2023-01-24,hephaestus_10000,Hephaestus,10000.0,risk_on
9e8aa2c5-f73c-4369-8d3e-043e42328bd2,ETH-USD,buy,619.1953901172928,0.07958963092055667,7779.85,1.5479884752932322,filled,2023-01-24T00:00:00+00:00,2023-01-24,hephaestus_10000,Hephaestus,10000.0,risk_on
