as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2023-01-02,hephaestus_10000,Hephaestus,10000.0,balanced,10000.0,9986.5,2986.5,5,5,"BTC-USD,ITUB4.SA,PETR4.SA,B3SA3.SA,ETH-USD"
2023-01-03,hephaestus_10000,Hephaestus,10000.0,balanced,9827.469749887136,9827.469749887136,2986.5,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD,B3SA3.SA"
2023-01-04,hephaestus_10000,Hephaestus,10000.0,balanced,9824.580307148923,9824.421415924076,2880.413625544346,1,1,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-05,hephaestus_10000,Hephaestus,10000.0,balanced,9898.781402505121,9898.781402505121,2880.413625544346,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-06,hephaestus_10000,Hephaestus,10000.0,balanced,10051.238586789794,10051.238586789794,2880.413625544346,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-09,hephaestus_10000,Hephaestus,10000.0,balanced,10123.459277049826,10123.459277049826,2880.413625544346,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-10,hephaestus_10000,Hephaestus,10000.0,balanced,10222.786452393915,10222.786452393915,2880.413625544346,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-11,hephaestus_10000,Hephaestus,10000.0,balanced,10419.466385931764,10419.210070485413,2982.683488638262,1,1,"BTC-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,ETH-USD"
2023-01-12,hephaestus_10000,Hephaestus,10000.0,balanced,10580.476642243111,10580.114998194851,3126.979463894226,1,1,"BTC-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,ETH-USD"
2023-01-13,hephaestus_10000,Hephaestus,10000.0,balanced,10711.953654363793,10711.953654363793,3126.979463894226,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-16,hephaestus_10000,Hephaestus,10000.0,balanced,10918.32520871782,10917.837568262115,3321.548005720673,1,1,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-17,hephaestus_10000,Hephaestus,10000.0,balanced,10857.194661553114,10857.194661553114,3321.548005720673,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-18,hephaestus_10000,Hephaestus,10000.0,balanced,10904.625902416576,10904.625902416576,3321.548005720673,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-19,hephaestus_10000,Hephaestus,10000.0,balanced,10964.538103674498,10964.538103674498,3321.548005720673,0,0,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-20,hephaestus_10000,Hephaestus,10000.0,balanced,11243.377613747462,11243.079019226192,3440.687219707522,1,1,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-23,hephaestus_10000,Hephaestus,10000.0,balanced,11244.530397616805,11244.068150926854,3433.8136540945566,2,2,"BTC-USD,PETR4.SA,ITUB4.SA,ETH-USD,B3SA3.SA"
2023-01-24,hephaestus_10000,Hephaestus,10000.0,risk_on,11160.085558142588,11153.536903585602,1574.2436811526186,5,5,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA"
2023-01-25,hephaestus_10000,Hephaestus,10000.0,risk_on,11310.402697792271,11310.402697792271,1574.2436811526186,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA"
2023-01-26,hephaestus_10000,Hephaestus,10000.0,risk_on,11326.236393778807,11326.236393778807,1574.2436811526186,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA"
2023-01-27,hephaestus_10000,Hephaestus,10000.0,risk_on,11237.636348787872,11237.636348787872,1574.2436811526186,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA"
2023-01-30,hephaestus_10000,Hephaestus,10000.0,risk_on,11110.670281338793,11110.670281338793,1574.2436811526186,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA"
2023-01-31,hephaestus_10000,Hephaestus,10000.0,risk_on,11202.17194637254,11202.17194637254,1574.2436811526186,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA"
2023-02-01,hephaestus_10000,Hephaestus,10000.0,risk_on,11368.457557969368,11368.207121544441,1674.1678146980184,1,1,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA"
2023-02-02,hephaestus_10000,Hephaestus,10000.0,risk_on,11282.58463265323,11282.58463265323,1674.1678146980184,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA"
2023-02-03,hephaestus_10000,Hephaestus,10000.0,opportunistic,11168.393337107955,11161.333377865796,2172.7000728886355,6,6,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA"
2023-02-06,hephaestus_10000,Hephaestus,10000.0,opportunistic,10926.47339412392,10926.314997621503,2278.139344663094,1,1,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA"
2023-02-07,hephaestus_10000,Hephaestus,10000.0,opportunistic,11174.77977747391,11174.77977747391,2278.139344663094,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA"
2023-02-08,hephaestus_10000,Hephaestus,10000.0,opportunistic,11054.070454412868,11054.070454412868,2278.139344663094,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA"
2023-02-09,hephaestus_10000,Hephaestus,10000.0,opportunistic,10724.731329196486,10723.921650046763,2123.0497931178315,3,3,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA"
2023-02-10,hephaestus_10000,Hephaestus,10000.0,opportunistic,10616.008899903158,10616.008899903158,2123.0497931178315,0,0,"BTC-USD,ETH-USD,PETR4.SA,SOL-USD,ITUB4.SA"
