ticket_id,ticker,side,filled_notional_brl,filled_quantity,avg_price_brl,fee_brl,status,executed_at,as_of_date,scenario_id,alias,capital_brl,market_state
3ef09af0-dfa6-4d78-aa56-ba8d9a07bb9e,BTC-USD,buy,2400.0,0.028789284628261365,83364.34999999999,6.0,filled,2023-01-02T00:00:00+00:00,2023-01-02,hermes_10000,Hermes,10000.0,balanced
a26d5561-fe00-4352-bbe4-bb23d3ac7025,ETH-USD,buy,1400.0000000000002,0.23064250411861617,6070.0,3.5000000000000004,filled,2023-01-02T00:00:00+00:00,2023-01-02,hermes_10000,Hermes,10000.0,balanced
f5d2546e-3d63-42fa-8ca8-edf3e78b8d37,SOL-USD,buy,800.0,14.184397163120568,56.4,2.0,filled,2023-01-02T00:00:00+00:00,2023-01-02,hermes_10000,Hermes,10000.0,balanced
b48aa77b-13e8-474e-8d4d-fb859b68e2d8,SOL-USD,sell,137.21145167633847,2.0525273250013236,66.85,0.3430286291908462,filled,2023-01-03T00:00:00+00:00,2023-01-03,hermes_10000,Hermes,10000.0,balanced
344a3e1a-316c-44c6-8e02-5287ca719860,SOL-USD,sell,145.19264752705908,1.7869864311022656,81.25,0.36298161881764773,filled,2023-01-09T00:00:00+00:00,2023-01-09,hermes_10000,Hermes,10000.0,balanced
433b16cb-bbae-4e65-b821-71113f035a35,ETH-USD,sell,104.04640108852482,0.014977277954861458,6946.950000000001,0.260116002721312,filled,2023-01-11T00:00:00+00:00,2023-01-11,hermes_10000,Hermes,10000.0,balanced
513c3e20-1b7d-4de6-9042-f330ce813cb7,BTC-USD,sell,103.66685127807568,0.0011001108026593171,94233.09999999999,0.2591671281951892,filled,2023-01-12T00:00:00+00:00,2023-01-12,hermes_10000,Hermes,10000.0,balanced
e2fbf1fe-1ba3-49c8-936c-f1b4e8ee5e6f,BTC-USD,sell,117.72769179497527,0.0011113908876524937,105928.25,0.29431922948743816,filled,2023-01-16T00:00:00+00:00,2023-01-16,hermes_10000,Hermes,10000.0,balanced
8fe2050e-3f5b-48bd-b316-87ac599678a2,SOL-USD,sell,281.21574185501686,2.3852056136981923,117.89999999999999,0.7030393546375422,filled,2023-01-16T00:00:00+00:00,2023-01-16,hermes_10000,Hermes,10000.0,balanced
7f8f4118-bb15-4bae-a1c4-0cccbfbdcae2,BTC-USD,sell,110.3229936506209,0.0009734148459437302,113336.04999999999,0.27580748412655226,filled,2023-01-20T00:00:00+00:00,2023-01-20,hermes_10000,Hermes,10000.0,balanced
