date,P,P_incc,J,L_credito,L,D
2014-10-31,133.06019706,0.17,1.49,1541066.0,1541066.0,4.691709423096197
2014-11-30,133.84030332,0.44,1.54,1566044.0,1566044.0,4.637091622025438
2014-12-31,134.13499247,0.08,1.5,1601391.0,1601391.0,4.559800589338749
2015-01-31,134.35700509,0.92,1.57,1591349.0,1591349.0,4.581758790890217
2015-02-28,134.69534023,0.31,1.6,1599734.0,1599734.0,4.563423845659281
2015-03-31,135.04188312,0.62,1.59,1625477.0,1625477.0,4.507133267832211
2015-04-30,136.18075413,0.46,1.6,1617486.0,1617486.0,4.52460667836774
2015-05-31,136.81607431,0.95,1.64,1630568.0,1630568.0,4.496001102516685
2015-06-30,137.28809086,1.84,1.59,1640086.0,1640086.0,4.475188698377383
2015-07-31,138.00612749,0.55,1.6,1643742.0,1643742.0,4.467194356127615
2015-08-31,138.48262918,0.59,1.62,1657395.0,1657395.0,4.437340210959103
2015-09-30,138.69163339,0.22,1.62,1681022.0,1681022.0,4.385676555506352
2015-10-31,139.01452512,0.36,1.66,1670159.0,1670159.0,4.409429985445965
2015-11-30,139.48433924,0.34,1.68,1678370.0,1678370.0,4.39147551492823
2015-12-31,140.25211937,0.1,1.67,1710914.0,1710914.0,4.3203136237421145
2016-01-31,141.11193016,0.39,1.74,1686224.0,1686224.0,4.374301673563439
2016-02-29,141.90311069,0.54,1.73,1669474.0,1669474.0,4.410927831299656
2016-03-31,142.52476684,0.64,1.72,1643265.0,1643265.0,4.468237381634491
2016-04-30,142.69835759,0.55,1.71,1624448.0,1624448.0,4.50938331656717
2016-05-31,143.02275206,0.08,1.7,1624441.0,1624441.0,4.50939862302115
2016-06-30,143.30077774,1.93,1.7,1603433.0,1603433.0,4.555335478049355
2016-07-31,143.64424156,0.49,1.65,1588513.0,1588513.0,4.587960091388122
2016-08-31,143.82264408,0.29,1.64,1578740.0,1578740.0,4.609330087779528
2016-09-30,143.38823643,0.33,1.64,1571752.0,1571752.0,7.317902220705925
2016-10-31,143.05615343,0.21,1.66,1557581.0,1557581.0,9.414014082788395
2016-11-30,143.03093843,0.16,1.67,1556307.0,1556307.0,9.573968412726316
2016-12-31,143.16758393,0.34,1.59,1548645.0,1548645.0,6.897430501342342
2017-01-31,142.94631373,0.41,1.68,1511586.0,1511586.0,6.291474070307373
2017-02-28,142.95110233,0.65,1.62,1507526.0,1507526.0,6.143183258301689
2017-03-31,143.1389331,0.16,1.56,1505787.0,1505787.0,6.146985818797407
2017-04-30,143.54895537,-0.02,1.51,1496040.0,1496040.0,4.790164908363712
2017-05-31,143.51987545,0.63,1.46,1480996.0,1480996.0,5.0036975361171345
2017-06-30,143.43562728,0.93,1.47,1485896.0,1485896.0,5.5164166931395435
2017-07-31,143.66728129,0.3,1.43,1456057.0,1456057.0,5.581663733180795
2017-08-31,143.26629351,0.36,1.39,1442958.0,1442958.0,7.918449543349029
2017-09-30,142.67508954,0.06,1.37,1439429.0,1439429.0,11.082382821017488
2017-10-31,142.37613005,0.31,1.32,1432195.0,1432195.0,12.96663348782673
2017-11-30,142.28610538,0.31,1.32,1429364.0,1429364.0,11.047860168529999
2017-12-31,142.55880694,0.07,1.29,1445115.0,1445115.0,7.333768147405728
2018-01-31,142.42924752,0.31,1.31,1410571.0,1410571.0,6.3512497650822475
2018-02-28,142.387431,0.13,1.24,1405303.0,1405303.0,6.060748075548484
2018-03-31,142.22740179,0.24,1.2,1415763.0,1415763.0,7.040044569899753
2018-04-30,142.21195098,0.29,1.17,1414907.0,1414907.0,6.328405531742895
2018-05-31,142.41693857,0.23,1.18,1419445.0,1419445.0,6.056687219360329
2018-06-30,142.66980147,0.97,1.23,1432717.0,1432717.0,5.025497472746619
2018-07-31,142.66479046,0.61,1.24,1420881.0,1420881.0,4.985829200729902
2018-08-31,142.89452913,0.15,1.23,1434320.0,1434320.0,4.956442995725902
2018-09-30,142.98343363,0.23,1.24,1440877.0,1440877.0,4.942105221619849
2018-10-31,143.33238196,0.35,1.23,1417390.0,1417390.0,4.962143852002722
2018-11-30,143.4304985,0.13,1.18,1427818.0,1427818.0,4.939341608846109
2018-12-31,143.69532879,0.13,1.16,1462037.0,1462037.0,4.864517101886372
2019-01-31,143.64411619,0.49,1.21,1423002.0,1423002.0,5.267667702779732
2019-02-28,144.12000721,0.09,1.17,1424211.0,1424211.0,5.265024059513875
2019-03-31,144.21877609,0.31,1.11,1436695.0,1436695.0,5.23772609215991
2019-04-30,144.00326123,0.38,1.08,1420024.0,1420024.0,6.288888637506271
2019-05-31,143.15330365,0.03,1.09,1420549.0,1420549.0,11.550798648924616
2019-06-30,142.94338557,0.88,1.07,1419273.0,1419273.0,12.861149025674816
2019-07-31,143.06878952,0.58,1.05,1396922.0,1396922.0,11.577518147758429
2019-08-31,143.72840368,0.42,1.02,1411215.0,1411215.0,6.28320655990216
2019-09-30,144.17966338,0.46,0.99,1427524.0,1427524.0,4.939984479913241
2019-10-31,144.66960075,0.18,0.98,1415578.0,1415578.0,4.966106036947082
2019-11-30,144.78532755,0.04,0.95,1435147.0,1435147.0,4.923315751529767
2019-12-31,144.28188795,0.21,0.94,1458826.0,1458826.0,7.972069211067623
2020-01-31,144.09392201,0.38,0.99,1431634.0,1431634.0,9.19319234698048
2020-02-29,143.90856325,0.33,0.95,1442009.0,1442009.0,10.317551600370932
2020-03-31,143.608577,0.26,0.91,1534303.0,1534303.0,8.87398716942962
2020-04-30,143.49949683,0.22,0.97,1554328.0,1554328.0,8.345831887375267
2020-05-31,143.62543656,0.2,0.99,1568161.0,1568161.0,7.168538542851781
2020-06-30,144.07540167,0.34,0.95,1581817.0,1581817.0,5.279898039557446
2020-07-31,144.77940713,1.17,0.94,1609796.0,1609796.0,4.541421911382158
2020-08-31,145.30249899,0.72,0.92,1649768.0,1649768.0,4.454017685887708
2020-09-30,145.81519883,1.16,0.9,1697670.0,1697670.0,4.349273434670978
2020-10-31,146.12963576,1.73,0.92,1719393.0,1719393.0,4.3017731347006
2020-11-30,146.8645295,1.28,0.89,1751350.0,1751350.0,4.231894799012465
2020-12-31,147.37756541,0.7,0.89,1780450.0,1780450.0,4.168263683184172
2021-01-31,147.32601043,0.89,0.96,1764350.0,1764350.0,4.515395174250333
2021-02-28,147.00609986,1.89,0.92,1774313.0,1774313.0,6.429864008085742
2021-03-31,146.86601618,1.3,0.93,1809384.0,1809384.0,7.202876096080822
2021-04-30,147.14611982,0.9,1.0,1804880.0,1804880.0,6.900798058984632
2021-05-31,147.47522234,2.22,1.0,1814790.0,1814790.0,4.94287420230195
2021-06-30,147.98897703,2.16,1.02,1814263.0,1814263.0,4.094326950555236
2021-07-31,148.90347419,0.85,1.04,1830524.0,1830524.0,4.058770057961288
2021-08-31,149.98516443,0.46,1.09,1848208.0,1848208.0,4.020101581936975
2021-09-30,150.87163022,0.51,1.17,1891192.0,1891192.0,3.9261112079588543
2021-10-31,151.53632145,0.86,1.24,1907849.0,1907849.0,3.8896884073969344
2021-11-30,152.39919281,0.67,1.4,1929659.0,1929659.0,3.8419978700699566
2021-12-31,153.57586009,0.35,1.39,1970605.0,1970605.0,3.752463860836099
2022-01-31,154.77067928,0.71,1.43,1943805.0,1943805.0,3.8110657132140453
2022-02-28,156.00124308,0.38,1.41,1967754.0,1967754.0,3.7586979608782456
2022-03-31,157.12919389,0.86,1.43,1990048.0,1990048.0,3.7099490915904125
2022-04-30,158.37245627,0.95,1.44,1998547.0,1998547.0,3.691364869823242
2022-05-31,159.49721262,2.28,1.44,2008336.0,2008336.0,3.6699598872513124
2022-06-30,160.39133693,2.14,1.45,2047451.0,2047451.0,3.584429609051187
2022-07-31,161.62188741,0.86,1.46,2041622.0,2041622.0,3.59717551194339
2022-08-31,163.19103856,0.09,1.45,2058843.0,2058843.0,3.559519448517994
2022-09-30,165.06018491,0.09,1.44,2104721.0,2104721.0,3.4592009491375686
2022-10-31,166.60256822,0.12,1.43,2100060.0,2100060.0,3.469392860851509
2022-11-30,167.89581798,0.36,1.45,2121812.0,2121812.0,3.421829148428931
2022-12-31,169.08871358,0.09,1.47,2170267.0,2170267.0,3.3158756873478348
2023-01-31,170.0027553,0.46,1.51,2143696.0,2143696.0,3.373976800017029
2023-02-28,170.9422987,0.05,1.5,2128587.0,2128587.0,3.4070146876132372
2023-03-31,171.76435124,0.3,1.47,2146398.0,2146398.0,3.368068508781014
2023-04-30,172.95070833,0.14,1.45,2136652.0,2136652.0,3.3893794659927847
2023-05-31,174.11898452,0.59,1.44,2137582.0,2137582.0,3.3873458942498185
2023-06-30,175.12594571,0.71,1.39,2161384.0,2161384.0,3.335299577447585
2023-07-31,175.95025604,0.1,1.37,2145357.0,2145357.0,3.370344797151366
2023-08-31,176.48380303,0.17,1.34,2164354.0,2164354.0,3.3288052676877897
2023-09-30,177.29679229,0.34,1.31,2204640.0,2204640.0,3.2407144384005533
2023-10-31,178.22879426,0.2,1.32,2195088.0,2195088.0,3.261601188173469
2023-11-30,179.10458591,0.07,1.31,2211381.0,2211381.0,3.225974323218473
2023-12-31,179.80644169,0.31,1.27,2271990.0,2271990.0,3.093444484756722
2024-01-31,180.27460809,0.27,1.3,2223506.0,2223506.0,3.1994613582900184
2024-02-29,180.8718449,0.13,1.27,2221893.0,2221893.0,3.2029884026141087
2024-03-31,181.32936253,0.28,1.26,2285751.0,2285751.0,3.063354182869673
2024-04-30,182.13005013,0.52,1.25,2268846.0,2268846.0,3.100319269229717
2024-05-31,183.20721674,0.86,1.25,2277001.0,2277001.0,3.082487250343816
2024-06-30,184.43491024,0.71,1.27,2336157.0,2336157.0,2.9531345944009137
2024-07-31,185.47298805,0.72,1.31,2321183.0,2321183.0,2.9858772860989498
2024-08-31,186.56727612,0.7,1.31,2343924.0,2343924.0,2.936150990392723
2024-09-30,187.46094579,0.58,1.3,2384373.0,2384373.0,2.847703739391396
2024-10-31,188.31083699,0.68,1.32,2397484.0,2397484.0,2.819034751088141
2024-11-30,189.19408555,0.4,1.35,2435998.0,2435998.0,2.7348186412939537
2024-12-31,190.12902107,0.5,1.4,2497213.0,2497213.0,2.60096370124485
2025-01-31,191.0452697,0.83,1.51,2450444.0,2450444.0,2.7032304935532143
2025-02-28,191.71756543,0.4,1.53,2477987.0,2477987.0,2.643003970417178
2025-03-31,192.54201471,0.39,1.49,2495720.0,2495720.0,2.60422834921501
2025-04-30,193.17009165,0.52,1.48,2513816.0,2513816.0,2.564658979042199
2025-05-31,193.8256768,0.58,1.48,2532592.0,2532592.0,2.523602696197113
2025-06-30,194.96064511,0.69,1.46,2547706.0,2547706.0,2.4905538754194905
2025-07-31,196.07530388,0.91,1.44,2544275.0,2544275.0,2.4980562245056372
2025-08-31,197.36886162,0.52,1.44,2546082.0,2546082.0,2.494104972742691
2025-09-30,198.13833948,0.17,1.43,2589912.0,2589912.0,2.398264704469356
2025-10-31,199.4320829,0.3,1.47,2597503.0,2597503.0,2.3816659484469316
2025-11-30,200.63940491,0.27,1.44,2616297.0,2616297.0,2.3405703061487553
2025-12-31,201.7683887,0.21,1.42,2701245.0,2701245.0,2.154819927200928
2026-01-31,202.60549153,0.72,1.45,2654860.0,2654860.0,2.2562470511767128
