date,P,P_incc,J,L_credito,L,D
2022-01-31,100.0,0.71,1.43,1943805.0,1943805.0,5.720850564365616
2022-02-28,100.8627727,0.38,1.41,1967754.0,1967754.0,5.618548247709064
2022-03-31,102.01364793,0.86,1.43,1990048.0,1990048.0,5.523315551248202
2022-04-30,103.86822765,0.95,1.44,1998547.0,1998547.0,5.487010595330876
2022-05-31,107.80630087,2.28,1.44,2008336.0,2008336.0,5.445195180167362
2022-06-30,111.87451938,2.14,1.45,2047451.0,2047451.0,5.278108658140512
2022-07-31,114.50478269,0.86,1.46,2041622.0,2041622.0,5.303008244920379
2022-08-31,114.75189716,0.09,1.45,2058843.0,2058843.0,5.229445749820689
2022-09-30,114.66007144,0.09,1.44,2104721.0,2104721.0,5.271128627336435
2022-10-31,116.31015032,0.12,1.43,2100060.0,2100060.0,5.291038899077894
2022-11-30,118.67362907,0.36,1.45,2121812.0,2121812.0,5.198121449835198
2022-12-31,120.96516314,0.09,1.47,2170267.0,2170267.0,4.753478764512757
2023-01-31,122.40442037,0.46,1.51,2143696.0,2143696.0,4.866981409962723
2023-02-28,123.43302367,0.05,1.5,2128587.0,2128587.0,4.931522129924469
2023-03-31,125.22086859,0.3,1.47,2146398.0,2146398.0,4.8554393472625685
2023-04-30,126.13943453,0.14,1.45,2136652.0,2136652.0,4.89707108045121
2023-05-31,126.00629896,0.59,1.44,2137582.0,2137582.0,5.206565927686739
2023-06-30,125.06652636,0.71,1.39,2161384.0,2161384.0,7.319922637123939
2023-07-31,125.03221351,0.1,1.37,2145357.0,2145357.0,7.4698673778913465
2023-08-31,125.5336533,0.17,1.34,2164354.0,2164354.0,7.075250886160635
2023-09-30,126.27262645,0.34,1.31,2204640.0,2204640.0,4.688131144033756
2023-10-31,127.00445694,0.2,1.32,2195088.0,2195088.0,4.647451548272735
2023-11-30,127.52641106,0.07,1.31,2211381.0,2211381.0,4.5778531664912325
2023-12-31,128.07065069,0.31,1.27,2271990.0,2271990.0,4.318951287070925
2024-01-31,128.4481081,0.27,1.3,2223506.0,2223506.0,4.526059121250902
2024-02-29,126.52509619,0.13,1.27,2221893.0,2221893.0,8.979298509661024
2024-03-31,125.97320745,0.28,1.26,2285751.0,2285751.0,10.001978418071403
2024-04-30,125.03395191,0.52,1.25,2268846.0,2268846.0,12.288584990462013
2024-05-31,126.60539264,0.86,1.25,2277001.0,2277001.0,7.807400311828202
2024-06-30,126.45437083,0.71,1.27,2336157.0,2336157.0,6.61351667017513
2024-07-31,127.75766249,0.72,1.31,2321183.0,2321183.0,4.463086787946707
2024-08-31,128.13611676,0.7,1.31,2343924.0,2343924.0,4.365944653281933
2024-09-30,128.60634958,0.58,1.3,2384373.0,2384373.0,3.8388877665559424
2024-10-31,128.31417066,0.68,1.32,2397484.0,2397484.0,4.457620786504544
2024-11-30,129.68540525,0.4,1.35,2435998.0,2435998.0,4.2931015404520805
2024-12-31,131.653859,0.5,1.4,2497213.0,2497213.0,4.031611026688214
2025-01-31,133.91501045,0.83,1.51,2450444.0,2450444.0,3.5566540046529376
2025-02-28,134.96879738,0.4,1.53,2477987.0,2477987.0,3.438999292236076
2025-03-31,136.1473638,0.39,1.49,2495720.0,2495720.0,3.363249700133248
2025-04-30,136.12343424,0.52,1.48,2513816.0,2513816.0,3.3381500045121766
2025-05-31,136.37402835,0.58,1.48,2532592.0,2532592.0,3.257945056600221
2025-06-30,136.65945489,0.69,1.46,2547706.0,2547706.0,3.1933829782693035
2025-07-31,136.88782138,0.91,1.44,2544275.0,2544275.0,3.1558385771110387
2025-08-31,137.69624272,0.52,1.44,2546082.0,2546082.0,3.1481196624925416
2025-09-30,138.30801981,0.17,1.43,2589912.0,2589912.0,2.9608921983371825
2025-10-31,139.53698817,0.3,1.47,2597503.0,2597503.0,2.9284659222613603
2025-11-30,139.7837916,0.27,1.44,2616297.0,2616297.0,2.8481840842203883
2025-12-31,139.89875216,0.21,1.42,2701245.0,2701245.0,2.485313935348168
2026-01-31,140.13079385,0.72,1.45,2654860.0,2654860.0,2.6834555261500457
