ticket_id,ticker,side,filled_notional_brl,filled_quantity,avg_price_brl,fee_brl,status,executed_at,as_of_date,scenario_id,alias,capital_brl,market_state
4305fbf8-07d0-4eaa-8a8c-13e9efe2d00a,BTC-USD,buy,140.0,0.0016793749366485796,83364.34999999999,0.35000000000000003,filled,2023-01-02T00:00:00+00:00,2023-01-02,zeus_1000,Zeus,1000.0,balanced
ffa55d98-6372-4069-9996-ce564df90233,PETR4.SA,buy,150.0,10.508617065994116,14.274,0.225,filled,2023-01-02T00:00:00+00:00,2023-01-02,zeus_1000,Zeus,1000.0,balanced
e9fdf482-e35d-42ba-af7c-6c6f9c05c493,BTC-USD,buy,61.426368292940964,0.0005397150077666354,113812.6,0.15356592073235242,filled,2023-02-06T00:00:00+00:00,2023-02-06,zeus_1000,Zeus,1000.0,opportunistic
128b1b61-e403-4a7d-ad2c-2cd7ca6ae5b0,BTC-USD,sell,98.16307358832844,0.0008843583880634135,110999.2,0.2454076839708211,filled,2023-02-14T00:00:00+00:00,2023-02-14,zeus_1000,Zeus,1000.0,balanced
05a50ff8-a862-4257-9f9b-b0821cb5c541,BTC-USD,buy,93.8128847972302,0.0007673177731311278,122260.8,0.2345322119930755,filled,2023-02-21T00:00:00+00:00,2023-02-21,zeus_1000,Zeus,1000.0,opportunistic
186dc7d1-dd9e-48a5-a345-e84cecaa1a4c,BTC-USD,sell,95.51788855985359,0.0008255091470445055,115707.85,0.23879472139963398,filled,2023-02-28T00:00:00+00:00,2023-02-28,zeus_1000,Zeus,1000.0,balanced
e9737127-79d1-4b86-8507-c23550e368c4,BTC-USD,buy,67.84025600660658,0.0006112296445854176,110989.79999999999,0.16960064001651645,filled,2023-03-07T00:00:00+00:00,2023-03-07,zeus_1000,Zeus,1000.0,risk_on
1df07f4d-ee5a-425c-8a74-30bc44a8983a,BTC-USD,sell,79.26967617540325,0.0006574718885486728,120567.4,0.19817419043850812,filled,2023-03-13T00:00:00+00:00,2023-03-13,zeus_1000,Zeus,1000.0,balanced
cfb40c5d-1cc6-4590-8a57-5617a7d65873,BTC-USD,buy,61.19076807818581,0.0005039250988293981,121428.3,0.15297692019546452,filled,2023-03-15T00:00:00+00:00,2023-03-15,zeus_1000,Zeus,1000.0,risk_on
500b5f6f-55e2-4c20-b331-72272bc6dac5,BTC-USD,sell,107.34558647661581,0.000704669531696274,152334.65,0.2683639661915395,filled,2023-04-14T00:00:00+00:00,2023-04-14,zeus_1000,Zeus,1000.0,balanced
bdedccf3-2f1e-4acb-9705-d115d3d38e95,BTC-USD,buy,75.70416713179381,0.000525776325614689,143985.5,0.18926041782948452,filled,2023-04-19T00:00:00+00:00,2023-04-19,zeus_1000,Zeus,1000.0,risk_on
4feef1ae-bbea-483d-b6f6-dc142e21c3b9,PETR4.SA,sell,79.51036888121698,3.8484242337415346,20.6605,0.11926555332182547,filled,2023-06-13T00:00:00+00:00,2023-06-13,zeus_1000,Zeus,1000.0,risk_on
d60acf35-f0eb-47b1-8585-271db3cdf67f,BTC-USD,sell,65.9874724757567,0.00044330897901848017,148852.09999999998,0.16496868118939176,filled,2023-08-08T00:00:00+00:00,2023-08-08,zeus_1000,Zeus,1000.0,balanced
37a5f041-3716-4c03-89d3-7992a9019279,BTC-USD,buy,72.76886566894831,0.000494506056512304,147154.65,0.18192216417237078,filled,2023-08-14T00:00:00+00:00,2023-08-14,zeus_1000,Zeus,1000.0,risk_on
15f29bde-3a79-45fb-a500-c064b9611e70,BTC-USD,sell,207.28253602891303,0.0016065269087168056,129025.25,0.5182063400722826,filled,2023-09-01T00:00:00+00:00,2023-09-01,zeus_1000,Zeus,1000.0,defense
0a9eb91f-0c32-40c9-80dd-f1a13ffa9c09,PETR4.SA,sell,157.59215075819415,6.660192832252583,23.6618,0.23638822613729124,filled,2023-09-01T00:00:00+00:00,2023-09-01,zeus_1000,Zeus,1000.0,defense
26a2c2b0-be9f-4ef3-b5dd-8d1fa34ce92f,BTC-USD,buy,162.99906214632819,0.0012655231252104774,128799.75,0.4074976553658205,filled,2023-09-06T00:00:00+00:00,2023-09-06,zeus_1000,Zeus,1000.0,balanced
89c77c8e-2b52-4255-909d-8191d63a95a5,PETR4.SA,buy,174.6418522996373,7.064456915507228,24.7212,0.2619627784494559,filled,2023-09-06T00:00:00+00:00,2023-09-06,zeus_1000,Zeus,1000.0,balanced
739b5d52-0780-40e1-afba-518bfb8a854a,BTC-USD,sell,165.92273694634568,0.0012655231252104774,131110.0,0.4148068423658642,filled,2023-09-13T00:00:00+00:00,2023-09-13,zeus_1000,Zeus,1000.0,defense
fa66ba76-5723-472a-b43f-a157094e09a8,PETR4.SA,sell,175.4789904441249,7.064456915507228,24.8397,0.26321848566618733,filled,2023-09-13T00:00:00+00:00,2023-09-13,zeus_1000,Zeus,1000.0,defense
a31825d8-242c-415a-bd5a-7e5fb8b2ca8f,BTC-USD,buy,163.33692795190024,0.0012316750798420846,132613.65,0.4083423198797506,filled,2023-09-14T00:00:00+00:00,2023-09-14,zeus_1000,Zeus,1000.0,balanced
7fa1ae39-4796-452e-bd87-12c450d354c2,PETR4.SA,buy,175.00385137703594,7.151976205982024,24.4693,0.26250577706555395,filled,2023-09-14T00:00:00+00:00,2023-09-14,zeus_1000,Zeus,1000.0,balanced
90f452bb-f204-4955-98b3-5f8e4b05d590,BTC-USD,buy,62.610969447045875,0.0004483245691238392,139655.45,0.15652742361761468,filled,2023-10-06T00:00:00+00:00,2023-10-06,zeus_1000,Zeus,1000.0,risk_on
2f8c6c8e-c825-4666-99d4-5745b72614c6,BTC-USD,sell,70.83616912218665,0.0004989181126590882,141979.55,0.1770904228054666,filled,2023-10-17T00:00:00+00:00,2023-10-17,zeus_1000,Zeus,1000.0,balanced
73bdd2dc-3ed5-4101-be01-1bbcdb33da5c,ITUB4.SA,buy,120.24014968449359,6.133919126871246,19.6025,0.1803602245267404,filled,2023-10-18T00:00:00+00:00,2023-10-18,zeus_1000,Zeus,1000.0,balanced
3a02d6b9-818c-4770-bd18-63c54d23f961,BTC-USD,sell,223.56810508905718,0.0011810815363068354,189291.0,0.558920262722643,filled,2023-11-15T00:00:00+00:00,2023-11-15,zeus_1000,Zeus,1000.0,defense
