as_of_date,scenario_id,alias,capital_brl,market_state,nav_before_brl,nav_after_brl,cash_after_brl,order_count,fill_count,selected_assets
2023-01-02,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-03,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-04,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-05,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-06,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-09,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-10,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-11,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-12,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-13,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-16,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-17,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-18,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-19,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-20,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-23,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-01-24,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-01-25,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-01-26,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-01-27,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-01-30,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-01-31,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-02-01,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-02-02,apollo_200,Apollo,200.0,risk_on,200.0,200.0,200.0,0,0,
2023-02-03,apollo_200,Apollo,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-06,apollo_200,Apollo,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-07,apollo_200,Apollo,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-08,apollo_200,Apollo,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-09,apollo_200,Apollo,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-10,apollo_200,Apollo,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-13,apollo_200,Apollo,200.0,opportunistic,200.0,200.0,200.0,0,0,
2023-02-14,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-02-15,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
2023-02-16,apollo_200,Apollo,200.0,balanced,200.0,200.0,200.0,0,0,
